,image_index,iou,segment_index,segment_type,segment_size
6,238,0.8195841716968477,7,false_positives,15
7,238,0.8195841716968477,8,false_positives,1
8,238,0.8195841716968477,9,false_positives,16
9,238,0.8195841716968477,10,false_positives,89
0,238,0.8195841716968477,1,false_negatives,3
1,238,0.8195841716968477,2,false_negatives,2
2,238,0.8195841716968477,3,false_negatives,17
3,238,0.8195841716968477,4,false_negatives,3
4,238,0.8195841716968477,5,false_negatives,5
5,238,0.8195841716968477,6,false_negatives,49
6,238,0.8195841716968477,7,false_negatives,5
7,238,0.8195841716968477,8,false_negatives,3
8,238,0.8195841716968477,9,false_negatives,3
9,238,0.8195841716968477,10,false_negatives,27
0,238,0.8195841716968477,1,true_positives,1222
0,239,0.8606845107503291,1,false_positives,2
1,239,0.8606845107503291,2,false_positives,1
2,239,0.8606845107503291,3,false_positives,4
3,239,0.8606845107503291,4,false_positives,5
4,239,0.8606845107503291,5,false_positives,5
5,239,0.8606845107503291,6,false_positives,14
6,239,0.8606845107503291,7,false_positives,5
7,239,0.8606845107503291,8,false_positives,3
8,239,0.8606845107503291,9,false_positives,1
9,239,0.8606845107503291,10,false_positives,3
10,239,0.8606845107503291,11,false_positives,2
11,239,0.8606845107503291,12,false_positives,1
12,239,0.8606845107503291,13,false_positives,1
13,239,0.8606845107503291,14,false_positives,34
14,239,0.8606845107503291,15,false_positives,4
15,239,0.8606845107503291,16,false_positives,50
16,239,0.8606845107503291,17,false_positives,1
17,239,0.8606845107503291,18,false_positives,15
18,239,0.8606845107503291,19,false_positives,1
19,239,0.8606845107503291,20,false_positives,1
20,239,0.8606845107503291,21,false_positives,1
21,239,0.8606845107503291,22,false_positives,4
22,239,0.8606845107503291,23,false_positives,79
23,239,0.8606845107503291,24,false_positives,8
24,239,0.8606845107503291,25,false_positives,1
25,239,0.8606845107503291,26,false_positives,1
26,239,0.8606845107503291,27,false_positives,1
27,239,0.8606845107503291,28,false_positives,4
28,239,0.8606845107503291,29,false_positives,3
29,239,0.8606845107503291,30,false_positives,1
30,239,0.8606845107503291,31,false_positives,1
31,239,0.8606845107503291,32,false_positives,1
0,239,0.8606845107503291,1,false_negatives,237
1,239,0.8606845107503291,2,false_negatives,1
2,239,0.8606845107503291,3,false_negatives,1
3,239,0.8606845107503291,4,false_negatives,1
4,239,0.8606845107503291,5,false_negatives,34
5,239,0.8606845107503291,6,false_negatives,2
6,239,0.8606845107503291,7,false_negatives,1
7,239,0.8606845107503291,8,false_negatives,3
8,239,0.8606845107503291,9,false_negatives,3
9,239,0.8606845107503291,10,false_negatives,1
10,239,0.8606845107503291,11,false_negatives,30
11,239,0.8606845107503291,12,false_negatives,5
12,239,0.8606845107503291,13,false_negatives,7
13,239,0.8606845107503291,14,false_negatives,21
14,239,0.8606845107503291,15,false_negatives,1
15,239,0.8606845107503291,16,false_negatives,3
16,239,0.8606845107503291,17,false_negatives,8
17,239,0.8606845107503291,18,false_negatives,3
18,239,0.8606845107503291,19,false_negatives,3
19,239,0.8606845107503291,20,false_negatives,1
20,239,0.8606845107503291,21,false_negatives,2
21,239,0.8606845107503291,22,false_negatives,1
22,239,0.8606845107503291,23,false_negatives,8
0,239,0.8606845107503291,1,true_positives,3922
1,239,0.8606845107503291,2,true_positives,1
0,240,0.5150442477876106,1,false_positives,9
1,240,0.5150442477876106,2,false_positives,14
2,240,0.5150442477876106,3,false_positives,2
3,240,0.5150442477876106,4,false_positives,4
4,240,0.5150442477876106,5,false_positives,1
5,240,0.5150442477876106,6,false_positives,1
6,240,0.5150442477876106,7,false_positives,2
7,240,0.5150442477876106,8,false_positives,87
8,240,0.5150442477876106,9,false_positives,36
9,240,0.5150442477876106,10,false_positives,1
0,240,0.5150442477876106,1,false_negatives,37
1,240,0.5150442477876106,2,false_negatives,12
2,240,0.5150442477876106,3,false_negatives,1
3,240,0.5150442477876106,4,false_negatives,1
4,240,0.5150442477876106,5,false_negatives,1
5,240,0.5150442477876106,6,false_negatives,886
6,240,0.5150442477876106,7,false_negatives,1
0,240,0.5150442477876106,1,true_positives,1164
0,241,0.8911277084701248,1,false_positives,1
1,241,0.8911277084701248,2,false_positives,1
2,241,0.8911277084701248,3,false_positives,1
3,241,0.8911277084701248,4,false_positives,1
4,241,0.8911277084701248,5,false_positives,2
5,241,0.8911277084701248,6,false_positives,1
6,241,0.8911277084701248,7,false_positives,12
7,241,0.8911277084701248,8,false_positives,54
8,241,0.8911277084701248,9,false_positives,334
9,241,0.8911277084701248,10,false_positives,3
10,241,0.8911277084701248,11,false_positives,1
11,241,0.8911277084701248,12,false_positives,1
12,241,0.8911277084701248,13,false_positives,9
13,241,0.8911277084701248,14,false_positives,1
14,241,0.8911277084701248,15,false_positives,2
15,241,0.8911277084701248,16,false_positives,2
16,241,0.8911277084701248,17,false_positives,3
17,241,0.8911277084701248,18,false_positives,1
18,241,0.8911277084701248,19,false_positives,2
19,241,0.8911277084701248,20,false_positives,31
20,241,0.8911277084701248,21,false_positives,3
21,241,0.8911277084701248,22,false_positives,12
22,241,0.8911277084701248,23,false_positives,4
23,241,0.8911277084701248,24,false_positives,2
24,241,0.8911277084701248,25,false_positives,87
25,241,0.8911277084701248,26,false_positives,1
26,241,0.8911277084701248,27,false_positives,196
27,241,0.8911277084701248,28,false_positives,2
28,241,0.8911277084701248,29,false_positives,3
29,241,0.8911277084701248,30,false_positives,55
30,241,0.8911277084701248,31,false_positives,1
31,241,0.8911277084701248,32,false_positives,4
32,241,0.8911277084701248,33,false_positives,2
33,241,0.8911277084701248,34,false_positives,2
34,241,0.8911277084701248,35,false_positives,8
35,241,0.8911277084701248,36,false_positives,84
36,241,0.8911277084701248,37,false_positives,1
37,241,0.8911277084701248,38,false_positives,13
38,241,0.8911277084701248,39,false_positives,209
39,241,0.8911277084701248,40,false_positives,1
40,241,0.8911277084701248,41,false_positives,2
41,241,0.8911277084701248,42,false_positives,1
42,241,0.8911277084701248,43,false_positives,7
43,241,0.8911277084701248,44,false_positives,1
44,241,0.8911277084701248,45,false_positives,1
45,241,0.8911277084701248,46,false_positives,2
46,241,0.8911277084701248,47,false_positives,2
47,241,0.8911277084701248,48,false_positives,5
48,241,0.8911277084701248,49,false_positives,1
49,241,0.8911277084701248,50,false_positives,3
50,241,0.8911277084701248,51,false_positives,1
51,241,0.8911277084701248,52,false_positives,1
52,241,0.8911277084701248,53,false_positives,1
53,241,0.8911277084701248,54,false_positives,5
54,241,0.8911277084701248,55,false_positives,1
55,241,0.8911277084701248,56,false_positives,7
56,241,0.8911277084701248,57,false_positives,2
57,241,0.8911277084701248,58,false_positives,3
58,241,0.8911277084701248,59,false_positives,1
59,241,0.8911277084701248,60,false_positives,1
60,241,0.8911277084701248,61,false_positives,1
0,241,0.8911277084701248,1,false_negatives,189
1,241,0.8911277084701248,2,false_negatives,6
2,241,0.8911277084701248,3,false_negatives,1
3,241,0.8911277084701248,4,false_negatives,2
4,241,0.8911277084701248,5,false_negatives,1
5,241,0.8911277084701248,6,false_negatives,303
6,241,0.8911277084701248,7,false_negatives,1
7,241,0.8911277084701248,8,false_negatives,3
8,241,0.8911277084701248,9,false_negatives,1
9,241,0.8911277084701248,10,false_negatives,1
10,241,0.8911277084701248,11,false_negatives,1
11,241,0.8911277084701248,12,false_negatives,1
12,241,0.8911277084701248,13,false_negatives,1
13,241,0.8911277084701248,14,false_negatives,3
14,241,0.8911277084701248,15,false_negatives,1
15,241,0.8911277084701248,16,false_negatives,2
16,241,0.8911277084701248,17,false_negatives,5
17,241,0.8911277084701248,18,false_negatives,1
18,241,0.8911277084701248,19,false_negatives,1
19,241,0.8911277084701248,20,false_negatives,5
20,241,0.8911277084701248,21,false_negatives,1
21,241,0.8911277084701248,22,false_negatives,245
22,241,0.8911277084701248,23,false_negatives,1
23,241,0.8911277084701248,24,false_negatives,1
24,241,0.8911277084701248,25,false_negatives,2
25,241,0.8911277084701248,26,false_negatives,1
26,241,0.8911277084701248,27,false_negatives,1
27,241,0.8911277084701248,28,false_negatives,1
28,241,0.8911277084701248,29,false_negatives,1
29,241,0.8911277084701248,30,false_negatives,3
30,241,0.8911277084701248,31,false_negatives,14
31,241,0.8911277084701248,32,false_negatives,2
32,241,0.8911277084701248,33,false_negatives,1
33,241,0.8911277084701248,34,false_negatives,4
34,241,0.8911277084701248,35,false_negatives,31
35,241,0.8911277084701248,36,false_negatives,1
36,241,0.8911277084701248,37,false_negatives,2
37,241,0.8911277084701248,38,false_negatives,1
38,241,0.8911277084701248,39,false_negatives,1
39,241,0.8911277084701248,40,false_negatives,1
40,241,0.8911277084701248,41,false_negatives,2
41,241,0.8911277084701248,42,false_negatives,4
42,241,0.8911277084701248,43,false_negatives,1
43,241,0.8911277084701248,44,false_negatives,369
44,241,0.8911277084701248,45,false_negatives,2
45,241,0.8911277084701248,46,false_negatives,2
46,241,0.8911277084701248,47,false_negatives,1
47,241,0.8911277084701248,48,false_negatives,1
48,241,0.8911277084701248,49,false_negatives,4
49,241,0.8911277084701248,50,false_negatives,2
50,241,0.8911277084701248,51,false_negatives,1
51,241,0.8911277084701248,52,false_negatives,2
52,241,0.8911277084701248,53,false_negatives,1
53,241,0.8911277084701248,54,false_negatives,1
54,241,0.8911277084701248,55,false_negatives,1
55,241,0.8911277084701248,56,false_negatives,7
56,241,0.8911277084701248,57,false_negatives,1
57,241,0.8911277084701248,58,false_negatives,1
58,241,0.8911277084701248,59,false_negatives,1
59,241,0.8911277084701248,60,false_negatives,4
60,241,0.8911277084701248,61,false_negatives,1
61,241,0.8911277084701248,62,false_negatives,3
62,241,0.8911277084701248,63,false_negatives,1
63,241,0.8911277084701248,64,false_negatives,1
64,241,0.8911277084701248,65,false_negatives,1
65,241,0.8911277084701248,66,false_negatives,1
66,241,0.8911277084701248,67,false_negatives,3
67,241,0.8911277084701248,68,false_negatives,1
68,241,0.8911277084701248,69,false_negatives,3
69,241,0.8911277084701248,70,false_negatives,1
70,241,0.8911277084701248,71,false_negatives,10
71,241,0.8911277084701248,72,false_negatives,1
72,241,0.8911277084701248,73,false_negatives,130
73,241,0.8911277084701248,74,false_negatives,1
74,241,0.8911277084701248,75,false_negatives,1
75,241,0.8911277084701248,76,false_negatives,1
76,241,0.8911277084701248,77,false_negatives,1
77,241,0.8911277084701248,78,false_negatives,3
78,241,0.8911277084701248,79,false_negatives,2
79,241,0.8911277084701248,80,false_negatives,9
80,241,0.8911277084701248,81,false_negatives,3
81,241,0.8911277084701248,82,false_negatives,1
82,241,0.8911277084701248,83,false_negatives,8
83,241,0.8911277084701248,84,false_negatives,7
84,241,0.8911277084701248,85,false_negatives,2
85,241,0.8911277084701248,86,false_negatives,1
86,241,0.8911277084701248,87,false_negatives,1
87,241,0.8911277084701248,88,false_negatives,1
0,241,0.8911277084701248,1,true_positives,21658
1,241,0.8911277084701248,2,true_positives,1
2,241,0.8911277084701248,3,true_positives,1
3,241,0.8911277084701248,4,true_positives,1
4,241,0.8911277084701248,5,true_positives,2
5,241,0.8911277084701248,6,true_positives,1
6,241,0.8911277084701248,7,true_positives,2
7,241,0.8911277084701248,8,true_positives,1
8,241,0.8911277084701248,9,true_positives,1
9,241,0.8911277084701248,10,true_positives,7
10,241,0.8911277084701248,11,true_positives,2
11,241,0.8911277084701248,12,true_positives,23
12,241,0.8911277084701248,13,true_positives,1
13,241,0.8911277084701248,14,true_positives,1
14,241,0.8911277084701248,15,true_positives,3
15,241,0.8911277084701248,16,true_positives,1
16,241,0.8911277084701248,17,true_positives,3
17,241,0.8911277084701248,18,true_positives,1
18,241,0.8911277084701248,19,true_positives,1
19,241,0.8911277084701248,20,true_positives,1
20,241,0.8911277084701248,21,true_positives,1
21,241,0.8911277084701248,22,true_positives,2
0,242,0.8597869739828881,1,false_positives,6
1,242,0.8597869739828881,2,false_positives,11
2,242,0.8597869739828881,3,false_positives,2
3,242,0.8597869739828881,4,false_positives,3
4,242,0.8597869739828881,5,false_positives,3
5,242,0.8597869739828881,6,false_positives,1
6,242,0.8597869739828881,7,false_positives,9
7,242,0.8597869739828881,8,false_positives,1
8,242,0.8597869739828881,9,false_positives,1
9,242,0.8597869739828881,10,false_positives,41
10,242,0.8597869739828881,11,false_positives,1
11,242,0.8597869739828881,12,false_positives,110
12,242,0.8597869739828881,13,false_positives,6
13,242,0.8597869739828881,14,false_positives,4
14,242,0.8597869739828881,15,false_positives,12
15,242,0.8597869739828881,16,false_positives,1
16,242,0.8597869739828881,17,false_positives,20
17,242,0.8597869739828881,18,false_positives,5
18,242,0.8597869739828881,19,false_positives,1
19,242,0.8597869739828881,20,false_positives,1
20,242,0.8597869739828881,21,false_positives,37
21,242,0.8597869739828881,22,false_positives,23
22,242,0.8597869739828881,23,false_positives,12
23,242,0.8597869739828881,24,false_positives,7
24,242,0.8597869739828881,25,false_positives,4
25,242,0.8597869739828881,26,false_positives,1
26,242,0.8597869739828881,27,false_positives,21
27,242,0.8597869739828881,28,false_positives,1
28,242,0.8597869739828881,29,false_positives,1
29,242,0.8597869739828881,30,false_positives,2
30,242,0.8597869739828881,31,false_positives,2
31,242,0.8597869739828881,32,false_positives,1
0,242,0.8597869739828881,1,false_negatives,21
1,242,0.8597869739828881,2,false_negatives,3
2,242,0.8597869739828881,3,false_negatives,7
3,242,0.8597869739828881,4,false_negatives,2
4,242,0.8597869739828881,5,false_negatives,161
5,242,0.8597869739828881,6,false_negatives,3
6,242,0.8597869739828881,7,false_negatives,1
7,242,0.8597869739828881,8,false_negatives,2
8,242,0.8597869739828881,9,false_negatives,1
9,242,0.8597869739828881,10,false_negatives,1
10,242,0.8597869739828881,11,false_negatives,1
11,242,0.8597869739828881,12,false_negatives,44
12,242,0.8597869739828881,13,false_negatives,2
13,242,0.8597869739828881,14,false_negatives,1
14,242,0.8597869739828881,15,false_negatives,1
15,242,0.8597869739828881,16,false_negatives,141
16,242,0.8597869739828881,17,false_negatives,2
17,242,0.8597869739828881,18,false_negatives,1
18,242,0.8597869739828881,19,false_negatives,2
19,242,0.8597869739828881,20,false_negatives,1
20,242,0.8597869739828881,21,false_negatives,2
21,242,0.8597869739828881,22,false_negatives,2
22,242,0.8597869739828881,23,false_negatives,5
23,242,0.8597869739828881,24,false_negatives,1
24,242,0.8597869739828881,25,false_negatives,2
25,242,0.8597869739828881,26,false_negatives,2
26,242,0.8597869739828881,27,false_negatives,1
27,242,0.8597869739828881,28,false_negatives,1
28,242,0.8597869739828881,29,false_negatives,2
29,242,0.8597869739828881,30,false_negatives,1
30,242,0.8597869739828881,31,false_negatives,2
31,242,0.8597869739828881,32,false_negatives,2
32,242,0.8597869739828881,33,false_negatives,1
33,242,0.8597869739828881,34,false_negatives,5
34,242,0.8597869739828881,35,false_negatives,1
35,242,0.8597869739828881,36,false_negatives,5
36,242,0.8597869739828881,37,false_negatives,13
37,242,0.8597869739828881,38,false_negatives,4
38,242,0.8597869739828881,39,false_negatives,1
39,242,0.8597869739828881,40,false_negatives,1
0,242,0.8597869739828881,1,true_positives,4918
1,242,0.8597869739828881,2,true_positives,4
2,242,0.8597869739828881,3,true_positives,2
0,243,0.8781362007168458,1,false_positives,13
1,243,0.8781362007168458,2,false_positives,1
2,243,0.8781362007168458,3,false_positives,5
0,243,0.8781362007168458,1,false_negatives,1
1,243,0.8781362007168458,2,false_negatives,1
2,243,0.8781362007168458,3,false_negatives,2
3,243,0.8781362007168458,4,false_negatives,9
4,243,0.8781362007168458,5,false_negatives,2
0,243,0.8781362007168458,1,true_positives,245
0,244,0.90633608815427,1,false_positives,2
1,244,0.90633608815427,2,false_positives,2
2,244,0.90633608815427,3,false_positives,2
3,244,0.90633608815427,4,false_positives,1
4,244,0.90633608815427,5,false_positives,1
